,group_id,group_name,startyear,endyear,active,complete,description,on_any_map,map_name,_merge,lat,long
149,503,Tamil Eelam Liberation Organization ,1977.0,1987.0,0.0,1.0,"The Tamil Eelam Liberation Organization (TELO) is a militant organization that fought for an independent homeland for Sri Lankas Tamils. TELO, which was officially founded in 1977, first entered into a cooperative alliance with the LTTE, as both were driven by the same fundamental goals. After the death of its co-founders in 1983, TELOs new leader Sri Sabaratnam reached out to RAW and established close ties with the external unit of the Indian Intelligence Services. With Indian funding, TELO grew in both numbers and capabilities. However, in April 1986, LTTE launched a full-out assault on TELO, which it now perceived as a moderate group. By May, the LTTE had successfully killed several hundred TELO cadres, as well as Sabaratnam. With little leadership structure and an over-reliance on Indian support, the organization was never able to re-emerge as a militant group. In 1987, TELO officially disbanded as a military organization and transitioned to a political party.   ",1.0,Sri Lanka,matched (3),81.78526306152344,6.67249870300293
150,505,Eelam People's Revolutionary Liberation Front,1979.0,1987.0,0.0,0.0,"The Eelam Peoples Revolutionary Liberation Front (EPRLF) was created in 1979 when a faction of EROS, led by Douglas Devananda and others, broke away from the group due to an internal leadership dispute. EPRLF was committed to Marxist ideology and was mostly concerned with political mobilization and garnering grassroots support. After the 1983 anti-Tamil riots, however, the groups military wing came to the forefront and EPRLF transformed itself into a militant group. Between 1985-1986, the EPRLF developed rapidly, surpassing its predecessor EROS and bringing it into direct conflict with the LTTE. In 1985, EPRLF joined forces with TELO, EROS, and the LTTE to form the Eelam National Liberation Front (ENLF) to participate in the Thimphu peace talks brokered by India. In late 1986, after the failure of the talks, the LTTE launched an all-out assault on the EPRLF, forcing most of its members to surrender and effectively disbanding the military wing of the EPRLF. After its defeat by the LTTE, EPRLF aligned itself with the IPKF and transformed itself into a minor political party.   ",1.0,Sri Lanka,matched (3),81.78526306152344,6.67249870300293
151,513,Eelam Revolutionary Organization of Students,1975.0,1990.0,0.0,1.0,"The Eelam Revolutionary Organization of Students (EROS) was one of the original separatist groups in Sri Lanka fighting for an independent Tamil state. EROS was founded in 1975 and acted initially as a think-tank researching Tamil issues. Soon thereafter, its leaders established ties with terrorist groups in the Middle East and Africa, such as the Palestinian Liberation Organization (PLO) and the African National Congress (ANC). EROS also organized the first terrorist training camps in Sri Lanka. EROS was the least violent and militarily active of the Tamil militant groups of the 1980s, although the group was responsible for a series of bombings in the mid-1980s and the kidnapping of a British journalist. As other Tamil groups began to emerge, EROS slowly lost its influence in the community. Eventually, the majority of EROS members defected to the Liberation Tigers of Tamil Eelam (LTTE). EROS ceased to be a militant movement when Shankar Rajee formed the EROS political party.",1.0,Sri Lanka,matched (3),81.78526306152344,6.67249870300293
152,517,Tamil Eelam Liberation Army ,1982.0,1985.0,0.0,0.0,"The Tamil Eelam Liberation Army (TELA) was the military wing of one of the formerly large Tamil militant groups, the Tamil Eelam Liberation Organization (TELO). In 1982, a small faction of TELA broke away from TELO, led by ""Oberoi"" Devan. Shortly after the split, TELA aligned itself with PLOTE, another Tamil militant group that had fought both the LTTE and TELO in the past. The group, however, was short-lived; after the death of Devan in 1983 by two suspected LTTE militants, the group went into decline. By 1985, TELA had succumbed to in-fighting, split into two, and was finally disbanded. ",1.0,Sri Lanka,matched (3),81.78526306152344,6.67249870300293
153,519,Eelam National Liberation Front,1984.0,1986.0,0.0,0.0,"The Eelam National Liberation Front (ENLF) was an umbrella organization formed in April 1984 by EROS, TELO, and EPRLF. It is rumored that RAW, the external unit of the Indian intelligence services, sponsored the formation of the group. The ENLF did not constitute a formal merger of the groups but rather a ""united forum"" for the different militant groups to confront challenges and negotiate. In 1985, the LTTE joined the ENLF before their participation in the Thimpu peace talks with the Sri Lankan government. The talks, however, were short-lived and by September 1985, the Sri Lankan government resolved to end the Tamil conflict militarily. In 1986, the LTTE began eliminating other Tamil militant groups, leading to the disbanding of the ENLF. PLOTE was the only one of the ""Big Five"" groups of the 1980s not to be included in the ENLF merger. ",1.0,Sri Lanka,matched (3),81.78526306152344,6.67249870300293
154,521,Jaish al-Muhajireen wal Ansar,2013.0,0.0,1.0,0.0,"Jaish al-Muhajireen wal Ansar (Muhajireen) was founded in February 2013 by Omar al-Shishani, a Chechen jihadist. The group, made up of foreign fighters, has launched joint assaults on Syrian military bases with the Islamic State of Iraq and the Sham (ISIS) and the al-Nusra Front. In fall 2013 the group splintered: al-Shishani and his faction joined ISIS, others joined the al-Nusra Front, and Salahuddin Shishani became the groups new commander. Many members of the Muhajireen are also affiliated with the Caucasus Emirate (CE).",1.0,North Caucasus,matched (3),0.0,0.0
155,523,Ahrar al-Sham,2011.0,0.0,1.0,1.0,"Ahrar al-Sham also known as Harakat Ahrar al-Sham al-Islamiyya, or the Islamic Movement of the Free Men of the Levant, is a Sunni Salafist militant group established in late 2011 that aims to replace the Assad Regime with an Islamic government. The group operates throughout Syria but concentrates its attacks in the north and west of the country. From its inception in 2011 until late 2013, Ahrar al-Sham cooperated with the Islamic State (IS), and launched a successful campaign to remove the Syrian army from Raqqa. However, Ahrar al-Sham and Hay'at Tahrir al-Sham, formerly known as Jabhat al-Nusra (Al-Nusra), began targeting IS after it killed an Ahrar al-Sham member in January 2014. From 2014 through 2015, Ahrar al-Sham strengthened its alliance with Al-Nusra by coordinating attacks against the Syrian army and by creating the Jaysh al-Fatah umbrella group to force the Syrian army out of Idlib province in 2015. In August 2015, Ahrar al-Sham also began negotiating ceasefire agreements with the Assad Regime on behalf of the Sunni militant groups in Idlib. However, it has not participated in further negotiations since it left a conference on a nation-wide ceasefire in December 2015. ",1.0,Aleppo,matched (3),33.25171661376953,35.66961669921875
156,525,Suqour al-Sham,2011.0,2015.0,0.0,1.0,"Suqour al-Sham was a Syrian opposition group that sought to replace the Assad Regime with an Islamic State. Ahmad Abu Eissa founded the group in Syrias Idlib governorate after his brothers were killed in armed civilian clashes with the Assad Regime in 2011. Through a series of mergers with smaller brigades, Suqour al-Sham quickly became one of the most powerful local opposition groups. Suqour al-Sham was active in multiple Syrian opposition coalitions, including the FSA linked Syrian Islamic Liberation Front (SILF) umbrella organization. However, the group began to distance itself from the FSA in 2013, and joined the Islamic Front umbrella group in November 2013. Although it was once one of the strongest groups in the Islamic Front, Suqour al-Shams strength declined after two of its most prominent brigades defected in order to avoid fighting the Islamic State (IS) and after IS assassinated Suqour al-Shams military commander. Suqour al-Sham signed a ceasefire with IS in February 2014, and after the dissolution of the Islamic Front in mid-2014, the group continued to coordinate intermittent attacks against the Assad Regime with Ahrar al-Sham and Al Qaeda affiliate Jabhat al-Nusra (Al-Nusra). In March 2015, Suqour al-Sham merged in to Ahrar al-Sham.",1.0,Syria,matched (3),35.66961669921875,33.25171661376953
157,527,Liwa al-Tawhid,2012.0,2014.0,0.0,1.0,"Liwa al-Tawhid (the Tawhid Brigade) was an Aleppo-based militant group that was formed by several small opposition brigades to fight the Assad Regime in July 2012. The groups goal was to replace the Assad Regime with a moderate Islamic state that had a basis in Shariah law, but included civilian rule, elections, and protection for minorities. Liwa al-Tawhid rose to prominence in July 2012 after becoming one of the first opposition groups to control territory in Aleppo. It was initially considered a member of the Free Syrian Army (FSA) and participated in the FSA-linked Syrian Islamic Front umbrella organization from January 2013 until November 2013, when Liwa al-Tawhid joined the Islamic Front umbrella group. Liwa al-Tawhid also cooperated with the Islamic State (IS) until January 2014, when it began targeting IS and temporarily drove IS out of the city of Aleppo. In July 2014, Liwa al-Tawhid, Ahrar al-Sham, and other former members of the Islamic Front, which dissolved in mid-2014, agreed to merge their Aleppo-based fighters and operate under the name Islamic Front. Since this merger, there have been conflicting reports on if Liwa al-Tawhid is still conducting operations independently.",1.0,Aleppo,matched (3),33.25171661376953,35.66961669921875
158,529,Liwa al-Haqq,2012.0,2014.0,0.0,1.0,"Liwa al-Haqq (the Truth Brigade, Haq Brigade of Homs) was a Syrian militant organization formed in May 2012 to oppose the Assad Regime.  It was active in the provinces of Homs, Idlib, and Raqqa. While Liwa al-Haqq only engaged in one documented attack, it was an active member of the Syrian Islamic Front (SIF) umbrella organization, which was founded in 2012, and was also affiliated with the Free Syrian Army (FSA). However, Liwa al-Haqq left both groups after joining the Islamic Front umbrella organization in November 2013.  After joining the Islamic Front, Liwa al-Haqq commander Sheikh Abu Rateb served as the organizations general secretary until the Islamic Front dissolved in mid-2014 due to disagreements between two of its largest founding members, Ahrar al-Sham and Jaysh al-Islam. Although Liwa al-Haqq allegedly merged with Ahrar al-Sham after the Islamic Front dissolved, some reports indicate that Liwa al-Haqq may still be acting autonomously, and it is listed as an independent member of the Jaysh al-Fatah umbrella organization.",1.0,Syria,matched (3),35.66961669921875,33.25171661376953
