"","link_id","type","group1_id","group2_id","description","group1_name","group2_name","year","multiple","map_name","primary"
"392",825,"Affiliates",251,367,"After especially violent clashes between the Moro National Liberation Front (MNLF) and the Abu Sayyaf Group (ASG), MNLF leader Nur Misuari announced that his group would no longer tolerate ASG activities in the Philippines' Sulu province and planned to eliminate the ASG from the area.","Jemaah Islamiyah","The Taliban",2002,1,"Global Islamic State","Global Al Qaeda"
"393",825,"Affiliates",251,367,"Members of the Moro National Liberation Front (MNLF) allegedly joined the Abu Sayyaf Group (ASG) in a clash with Philippine forces in Indanan, Sulu.","Jemaah Islamiyah","The Taliban",2002,1,"Global Al Qaeda","Global Al Qaeda"
"394",831,"Allies",409,105,"The Chechen Republic of Ichkeria, Riyadus-Salikhin, IIPB, and SPIR collaborated to launch an attack on the Moscow Dubrovka Theatre. They held over 800 people hostage and over 130 people were killed. ","Islamic Movement of Uzbekistan","Tehrik-i-Taliban Pakistan",2008,1,"Global Al Qaeda","Pakistan"
"395",831,"Allies",409,105,"The Caucasus Emirate receives financial assistance from Al Qaeda, as well as military training. The two groups coordinate training camps in the North Caucasus and Afghanistan. ","Islamic Movement of Uzbekistan","Tehrik-i-Taliban Pakistan",2008,1,"Global Islamic State","Pakistan"
"396",833,"Affiliates",23,21,"The Caucasus Emirate receives financial assistance from Al Qaeda, as well as military training. The two groups coordinate training camps in the North Caucasus and Afghanistan. ","Al Qaeda in Yemen","Al Qaeda",2000,0,"Global Al Qaeda","Global Al Qaeda"
"397",1365,"Mergers",593,13,"According to the U.S. government, Kata'ib Hezbollah has received money and weapons from Lebanese Hezbollah.","Jund al-Islam","Ansar al-Islam",2001,0,"Iraq","Iraq"
"398",1367,"Mergers",577,13,"According to the U.S. government, Kata'ib Hezbollah has received money and weapons from Lebanese Hezbollah.","The Reformist Group","Ansar al-Islam",2001,0,"Iraq","Iraq"
"399",1369,"Splinters",405,435,"According to the U.S. government, Kata'ib Hezbollah has received money and weapons from Lebanese Hezbollah.","Supreme Council for Islamic Revolution in Iraq","Badr Organization of Reconstruction and Development",2012,0,"Iraq","Iraq"
"400",843,"Affiliates",65,437,"Al Badr, according to official sources in Jammu and Kashmir, which was earlier operating under the banner of Hizb-ul-Mujahideen (HM), was encouraged by the ISI to split off and operate independently in the year 1998","Al Qaeda in the Islamic Maghreb","Ansar Dine",2012,0,"North Africa","North Africa"
"401",863,"Affiliates",413,21,"While it is unclear what the extent of IJT\'s use of violent means was prior to 1971, it has been documented however that with the help of the army the IJT organized two paramilitary units, called al-Badr and al-Shams, to fight the Bengali guerrillas in the then East Pakistan.","Riyadus-Salikhin Reconnaissance and Sabotage Brigade","Al Qaeda",1999,0,"North Caucasus","North Caucasus"
"402",871,"Splinters",379,152,"AAH received weapons, training, and financial support from Hezbollah. ","Moro National Liberation Front","Abu Sayyaf Group",1991,0,"Philippines","Philippines"
"403",1525,"Rivals",379,152,"AAH received weapons, training, and financial support from Hezbollah. ","Moro National Liberation Front","Abu Sayyaf Group",2013,0,"Philippines","Philippines"
"404",1533,"Allies",379,152,"The AHH is one of the faction groups of that broke away from the Madhi army during 2007-2008 infighting.","Moro National Liberation Front","Abu Sayyaf Group",2015,0,"Philippines","Philippines"
"405",857,"Allies",369,413,"Kata'ib Hezbollah worked with elements of the Kurdish peshmerga to defend the city of Amerli in Iraq from IS. KH has been fighting alongside Iraqi government forces in the war against IS since June 2014. While the groups have opposed each other in Iraq, there have been no confirmed reports of KH targeting IS in Syria. ","Chechen Republic of Ichkeria","Riyadus-Salikhin Reconnaissance and Sabotage Brigade",2002,0,"North Caucasus","North Caucasus"
"406",867,"Affiliates",255,21,"Kata'ib Hezbollah worked with elements of the Kurdish peshmerga to defend the city of Amerli in Iraq from IS. KH has been fighting alongside Iraqi government forces in the war against IS since June 2014. While the groups have opposed each other in Iraq, there have been no confirmed reports of KH targeting IS in Syria. ","Caucasus Emirate","Al Qaeda",2007,1,"Global Islamic State","Global Al Qaeda"
"407",867,"Affiliates",255,21,"Kata'ib Hezbollah worked with elements of the Kurdish peshmerga to defend the city of Amerli in Iraq from IS. KH has been fighting alongside Iraqi government forces in the war against IS since June 2014. While the groups have opposed each other in Iraq, there have been no confirmed reports of KH targeting IS in Syria. ","Caucasus Emirate","Al Qaeda",2007,1,"North Caucasus","Global Al Qaeda"
"408",885,"Affiliates",361,81,"Hassan Sofi led a group of veterans of the Afghanistan war to split from the IMK in 1997, forming Kurdish Hamas.  Kurdish Hamas tended to be more radical Islamist and Jihadist than the IMK and sought to establish strict Shariah Law across Iraq.","Kata'ib Hezbollah","Hezbollah",2009,1,"Iraq","Iraq"
"409",885,"Affiliates",361,81,"In 1998, the IMK assassinated the leader of Kurdish Hamas, Hassan Sofi, who was a former member of the IMK.","Kata'ib Hezbollah","Hezbollah",2009,1,"Syria","Iraq"
"410",885,"Affiliates",361,81,"Hassan Sofi led a group of veterans of the Afghanistan war to split from the IMK in 1997, forming Kurdish Hamas.  Kurdish Hamas tended to be more radical Islamist and Jihadist than the IMK and sought to establish strict Shariah Law across Iraq.","Kata'ib Hezbollah","Hezbollah",2009,1,"Aleppo","Iraq"
"411",945,"Splinters",417,223,"In 1998, the IMK assassinated the leader of Kurdish Hamas, Hassan Sofi, who was a former member of the IMK.","Al-Badr","Hizb-ul-Mujahideen",1998,0,"Pakistan -- All","Pakistan -- All"
"412",943,"Affiliates",417,101,"The Islamic Unity Movement of Kurdistan (IUMK) was a Kurdish Islamist organization formed in 1999 by the merger of the Islamic Movement of Kurdistan (IMK), al-Nahda, and Kurdish Hamas.","Al-Badr","Islami-Jamiat-Taliba",1998,0,"Pakistan -- All","Pakistan -- All"
"413",941,"Affiliates",81,143,"The Islamic Unity Movement of Kurdistan (IUMK) was a Kurdish Islamist organization formed in 1999 by the merger of the Islamic Movement of Kurdistan (IMK), al-Nahda, and Kurdish Hamas.","Hezbollah","Asa'ib Ahl al-Haq",2009,1,"Syria","Iraq"
"414",941,"Affiliates",81,143,"The Islamic Unity Movement of Kurdistan (IUMK) was a Kurdish Islamist organization formed in 1999 by the merger of the Islamic Movement of Kurdistan (IMK), al-Nahda, and Kurdish Hamas.","Hezbollah","Asa'ib Ahl al-Haq",2009,1,"Iraq","Iraq"
"415",939,"Splinters",57,143,"The Islamic Unity Movement of Kurdistan (IUMK) was a Kurdish Islamist organization formed in 1999 by the merger of the Islamic Movement of Kurdistan (IMK), al-Nahda, and Kurdish Hamas.","Mahdi Army","Asa'ib Ahl al-Haq",2006,0,"Iraq","Iraq"
"416",1443,"Rivals",361,1,"In the 1990s, many LeJ and SSP members fought alongside the Taliban in Afghanistan.  ","Kata'ib Hezbollah","The Islamic State",2014,1,"Iraq","Iraq"
"417",1443,"Rivals",361,1,"In the 1990s, many LeJ and SSP members fought alongside the Taliban in Afghanistan.  ","Kata'ib Hezbollah","The Islamic State",2014,1,"Syria","Iraq"
"418",1443,"Rivals",361,1,"In the 1990s, many LeJ and SSP members fought alongside the Taliban in Afghanistan.  ","Kata'ib Hezbollah","The Islamic State",2014,1,"Aleppo","Iraq"
"419",1327,"Splinters",25,573,"The ties forged between LeJ and Al Qaeda in the training camps of Afghanistan survived the Taliban\'s fall.  After the U.S.-led invasion of Afghanistan in 2001, LeJ members helped al Qaeda leadership escape into Pakistan and elsewhere. ","Islamic Movement of Kurdistan","Kurdish Hamas",1997,1,"Kurdistan","Iraq"
"420",1421,"Rivals",25,573,"The ties forged between LeJ and Al Qaeda in the training camps of Afghanistan survived the Taliban\'s fall.  After the U.S.-led invasion of Afghanistan in 2001, LeJ members helped al Qaeda leadership escape into Pakistan and elsewhere. ","Islamic Movement of Kurdistan","Kurdish Hamas",1998,1,"Kurdistan","Iraq"
"421",1327,"Splinters",25,573,"The ties forged between LeJ and Al Qaeda in the training camps of Afghanistan survived the Taliban\'s fall.  After the U.S.-led invasion of Afghanistan in 2001, LeJ members helped al Qaeda leadership escape into Pakistan and elsewhere. ","Islamic Movement of Kurdistan","Kurdish Hamas",1997,1,"Iraq","Iraq"
"422",1421,"Rivals",25,573,"Lashkar-e-Jhangvi Al-Alami is a splinter of LeJ known to have carried attacks in concert with TTP against Pakistan Army and sectarian targets. ","Islamic Movement of Kurdistan","Kurdish Hamas",1998,1,"Iraq","Iraq"
"423",1453,"Mergers",25,585,"Lashkar-e-Jhangvi Al-Alami is a splinter of LeJ known to have carried attacks in concert with TTP against Pakistan Army and sectarian targets. ","Islamic Movement of Kurdistan","The Islamic Unity Movement of Kurdistan",1999,1,"Kurdistan","Iraq"
"424",1453,"Mergers",25,585,"TTP and LeJ-AA have carried out coordinated attacks across Pakistan.","Islamic Movement of Kurdistan","The Islamic Unity Movement of Kurdistan",1999,1,"Iraq","Iraq"
"425",1331,"Mergers",575,585,"TTP and LeJ-AA have carried out coordinated attacks across Pakistan.","Al-Nahda","The Islamic Unity Movement of Kurdistan",1999,1,"Iraq","Iraq"
"426",1331,"Mergers",575,585,"Asian Tigers has openly renounced LeT for its close relationship with the ISI.","Al-Nahda","The Islamic Unity Movement of Kurdistan",1999,1,"Kurdistan","Iraq"
"427",953,"Affiliates",215,367,"Asian TIgers has openly renounced JeM because of its cooperative relationship with the ISI. ","Lashkar-e-Jhangvi","The Taliban",1996,1,"Pakistan -- All","Pakistan"
"428",953,"Affiliates",215,367,"JeM fighters have allegedly received military training in LeJ camps in Afghanistan.63 Recent cooperation between LeJ, SSP and JeM  and the trio\'s growing ties to the TTP  have led some analysts to consider the three groups (or at least some of their members) part of the Punjabi Taliban.","Lashkar-e-Jhangvi","The Taliban",1996,1,"Global Al Qaeda","Pakistan"
"429",953,"Affiliates",215,367,"JeM fighters have allegedly received military training in LeJ camps in Afghanistan.63 Recent cooperation between LeJ, SSP and JeM  and the trio\'s growing ties to the TTP  have led some analysts to consider the three groups (or at least some of their members) part of the Punjabi Taliban.","Lashkar-e-Jhangvi","The Taliban",1996,1,"Pakistan","Pakistan"
"430",955,"Affiliates",215,21,"JeM fighters have allegedly received military training in LeJ camps in Afghanistan.63 Recent cooperation between LeJ, SSP and JeM  and the trio\'s growing ties to the TTP  have led some analysts to consider the three groups (or at least some of their members) part of the Punjabi Taliban.","Lashkar-e-Jhangvi","Al Qaeda",1998,1,"Pakistan -- All","Pakistan"
"431",955,"Affiliates",215,21,"Wafa Humanitarian Organization has supported the Taliban and financed Al-Qaeda ","Lashkar-e-Jhangvi","Al Qaeda",1998,1,"Global Al Qaeda","Pakistan"
"432",955,"Affiliates",215,21,"Wafa Humanitarian Organization has supported the Taliban and financed Al-Qaeda. ","Lashkar-e-Jhangvi","Al Qaeda",1998,1,"Pakistan","Pakistan"
"433",957,"Splinters",215,451,"Qari Zainuddin Mehsud split from Baitullah Mehsuds Tehreek-i-Taliban-aligned group in 2007, following the death of his cousin Abdullah Mehsud. ","Lashkar-e-Jhangvi","Lashkar-e-Jhangvi Al Alami",2009,1,"Pakistan -- All","Pakistan"
"434",957,"Splinters",215,451,"Zain Group has vowed support for Taliban militants in Afghanistan fighting against the US forces, particularly for Mullah Omar.","Lashkar-e-Jhangvi","Lashkar-e-Jhangvi Al Alami",2009,1,"Global Al Qaeda","Pakistan"
"435",959,"Allies",105,451,"According to Terrorism Monitor, Asian Tigers is a front of Hakat-ul-Jiahdi-Islami(HuJI), led by Ilyas Kashmiri.","Tehrik-i-Taliban Pakistan","Lashkar-e-Jhangvi Al Alami",2009,1,"Pakistan -- All","Pakistan"
"436",959,"Allies",105,451,"According to Arif Jamal of Terrorism Monitor, Asian Tigers falls in the umbrella of Tehreek-e-Taliban(TTP) Pakistan.","Tehrik-i-Taliban Pakistan","Lashkar-e-Jhangvi Al Alami",2009,1,"Global Al Qaeda","Pakistan"
"437",961,"Rivals",133,79,"Soon after the launch of TTP, TNSM became an important member of the TTP coalition; there was active coordination and cooperation between the two in upstaging the Pakistani state apparatus in Swat region. ","Asian Tigers","Lashkar-e-Taiba",2010,0,"Pakistan -- All","Pakistan -- All"
"438",963,"Rivals",133,95,"TNSM actively fought alongside the Taliban against the US and Northern Alliance forces in Afghanistan sending more than 10,000 fighters into the country.","Asian Tigers","Jaish-e-Mohammad",2010,0,"Pakistan -- All","Pakistan -- All"
"439",965,"Affiliates",215,95,"After associates of Gul Bahadar and Nazir were killed in August of 2009 in territory under the control of Baitullah, Nazir demanded eight men from Baitullahs group to be handed over to his forces for their involvement in the murders. Following the non fulfillment of his demand, Maulvi Nazir separted himself from TTP.","Lashkar-e-Jhangvi","Jaish-e-Mohammad",2000,1,"Pakistan -- All","Pakistan"
"440",965,"Affiliates",215,95,"According to media reports, Shadow Army and TTP have carried coordinated attacks.","Lashkar-e-Jhangvi","Jaish-e-Mohammad",2000,1,"Global Al Qaeda","Pakistan"
"441",965,"Affiliates",215,95,"According to media reports, Shadow Army and TTP have carried coordinated attacks.","Lashkar-e-Jhangvi","Jaish-e-Mohammad",2000,1,"Pakistan","Pakistan"
